job_id,tag_id,company,position,main_tasks,requirements,preferred,skill_tags,location
319750,899,네오사피엔스(타입캐스트),Speech AI Research Engineer(병역특례 가능),"• 고품질의 음성 대화 모델 학습을 위한 음성-텍스트 데이터 수집/정제 파이프라인 개발
   • 오픈소스 모델을 활용한 파이프라인 개발
   • 필요한 경우 직접 모델 개발
      - Speaker separation
      - Speech enhancement
      - Audio super-resolution
• 음성 관련 신기술 연구 개발 및 실제 서비스 적용
• 기존 모델의 문제점 진단 및 해결을 위한 실험","• 음성 데이터 처리 관련 2년 이상의 경험 (또는 그에 준하는 역량)
• AI coding agent 활용이 능숙하신 분 (claude code, codex 등)
• Python 및 PyTorch/Lightning/Deepspeed 등 딥러닝 프레임워크에 능숙하신 분
• 딥러닝 및 머신러닝에 대한 탄탄한 지식을 보유하신 분
• 신호처리에 대한 탄탄한 지식을 보유하신 분","• 음성 데이터 베이스 구축 경험
• 대용량의 데이터를 다루어 본 경험
• 데이터를 통해 모델 성능을 향상시킨 경험
• 딥러닝 관련 학회 논문 게재 경험
• 아래 주제에 대한 연구 경험
   • Speech codec
   • Multi-modal (speech, text) LLM
   • Speech-to-speech model","['PyTorch', 'C++']",서울시 강남구 삼성동169 대화빌딩5층
319135,899,옵트에이아이,[온디바이스] LLM/VLM 연구원 (전문연 가능),"• HW-aware 모델 아키텍처 설계 및 Fine-tuning(QAT, KD)
• LLM/VLM specific 양자화(Quantization) 알고리즘 개발
• Target 프로세서(NPU, CPU, GPU)를 위한 변환(PTQ) 및 최적화 Tool 개발
• 최신 기술 F/up 및 논문 작성","• LLM/VLM에 대한 깊은 이해
• Python 및 PyTorch/TensorFlow 등 프레임워크에 대한 높은 숙련도","• 관련 분야 석사 혹은 산업체 경력 2년 이상
• 탑티어 학회(NeurIPS, ICML, CVPR, AAAI, EMNLP 등) 논문 저자
• 온디바이스 AI 또는 경량화(Quantization, Pruning, KD 등) 모델 개발 경험
• 특정 NPU(e.g., Qualcomm)에서 모델 최적화 경험","['Git', 'C / C++', 'Python', 'ML']","서울 강서구 마곡동로 55, 마커스빌딩 1102호"
319084,899,쿤텍,[NS사업그룹 NI연구개발팀] 보안솔루션 SW 개발자 4년 이상,"• 시스템 및 네트워크 기반 보안 소프트웨어 개발
• 가상화 환경(VM/Container) 기반 보안 기능 개발
• 고성능 트래픽 처리 및 로깅 시스템 설계 및 구현
• 보안 로그 수집/분석 모듈 설계 및 성능 최적화","[보유역랑]
ㆍ프로그래밍 언어 : C, Rust, Python, Shell Script
ㆍ데이터베이스: RDBMS(MySQL, MariaDB, PostgreSQL), NoSQL(Redis, MongoDB)
ㆍ시스템 프로그래밍 : 멀티스레딩, 파일시스템, 프로세스 관리, 커널 인터페이스 등
ㆍ네트워크 프로그래밍: Socket, TCP/IP, Netfilter, pcap, eBPF 등","• 정보보호 및 보안 관련 정규 교육 과정 수료자
• 아래 경험 보유자
  - 보안 솔루션 개발 또는 상용화 경험
  - 네트워크 장비 또는 관련 소프트웨어 개발 경험
  - 커널/드라이버/로우레벨 시스템 프로그래밍 경험",[],"경기 성남시 수정구 창업로 54, LH기업성장센터 가동 609호"
318702,899,리옵스(LiOps),Field Application Engineer,"조선소, 제조 공장, 물류 현장에서 LiOps의 3D 공간 인텔리전스 솔루션을 배포하며 기술과 고객 성공을 연결합니다.

[고객 현장 배포 및 통합]
조선소, 자동차 공장, 물류 창고 등 고객 현장에서 LiOps의 공간 인텔리전스 에이전트를 배포하고 통합합니다.
• 고객과 직접 협업하여 3D 세그멘테이션, 정합, 재구성 시스템을 로보틱스 워크플로우에 통합
• 현장 기술 이슈를 트러블슈팅하고 특정 고객 환경에 맞게 솔루션을 적응
• PoC를 수행하고 첫날부터 성공적인 프로덕션 배포를 보장

[기술 지원 및 문제 해결]
실무 기술 지원을 제공하고 LiOps 제품과 고객 요구사항 간의 통합 과제를 해결합니다.
• 고객과 핵심 엔지니어링 팀 사이의 기술 브리지 역할 수행
• 제품 역량과 고객 니즈 간 격차를 파악하고 엔지니어링 팀과 협업하여 해결
• 배포 패턴, 엣지 케이스, 현장 학습을 문서화하여 제품 견고성 향상

[고객 성공 및 피드백 루프]
고객 프로젝트의 성공을 보장하고 현장 인사이트를 캡처하여 제품 진화를 이끕니다.
• 배포 메트릭을 모니터링하고 고객이 ROI 목표를 달성하도록 지원 (예: 12개월 회수 기간, 비용 절감)
• 고객 피드백, 기능 요청, 페인 포인트를 수집하여 제품 팀에 전달
• 조선, 자동차, 물류 분야의 주요 고객과 장기적인 관계 구축","기술적 깊이와 고객 대면 스킬을 겸비한 분을 찾고 있습니다:
• 로보틱스, 컴퓨터 비전, 기계공학 또는 관련 분야 전공 (학사 또는 동등 경력)
• 로보틱스 시스템(AMR, 매니퓰레이터, 산업용 로봇) 또는 3D 비전 시스템 실무 경험 우대
• 한국어 및 영어 커뮤니케이션 능력 (비즈니스 수준)
• 주니어~미드 레벨 엔지니어(0-3년) 지원 환영 — 현장 경험은 탁월한 학습 기회를 제공합니다
• Python 및/또는 C++ 프로그래밍 능력 (디버깅, 수정, 통합 가능)
• 강한 문제 해결 능력 및 비정형·동적 현장 환경에서의 업무 적응력
• 고객 현장으로의 잦은 출장 가능 (국내 및 간헐적 해외)",,[],"서울 성동구 연무장5가길 25, 510호"
318370,899,틸다,[인턴] BE Engineer (전환형),"BE Engineer는 다음과 같은 역할을 맡고있습니다.
• 고객사의 요구사항에 기반한 전반적인 서비스 인프라 환경을 설계·구축합니다.
• 서비스 요구사항을 충족하는 Backend API 서버를 설계하고 구축합니다.
• AI 모델을 효율적으로 서빙하기 위한 전략을 수립하고, 이를 위한 API 및 시스템 아키텍처를 설계·구축합니다.
• CI/CD 파이프라인을 설계·구축하고, 이를 통해 애플리케이션을 안정적으로 배포 및 운영합니다.
• 여러 실무자들과 협업하여 기능을 구현하고 검수합니다.
BE Engineer Intern 포지션은 위 업무의 보조 및 일부 기능 개발을 담당하게 됩니다.","• Python 기반의 웹 프레임워크(FastAPI, Flask 또는 Django) 개발 경험 있으신 분
• Docker, Kubernetes 등 컨테이너 기술을 활용한 서비스 배포 경험이 있으신 분
• AI 모델 서빙을 위한 시스템 설계 또는 ML 시스템과의 연동 경험이 있으신 분
• 협업을 위한 열린 자세와 논리적인 의사소통 능력을 갖추신 분
• 회사와 함께 성장하고자 하는 의지가 있으신 분","• 클라우드 환경(AWS, GCP 등)에서 인프라를 설계하거나 운영해본 경험이 있으신 분
• 인공지능 서비스의 개발부터 배포까지 전체 라이프사이클을 주도적으로 수행한 경험이 있는 분
• 다양한 산업 분야의 지식 및 데이터를 유연하게 이해하실 수 있는 분
• 특정 언어나 기술 스택에 얽매이지 않고, 새로운 도전과 학습을 즐기며 문제 해결 중심의 사고방식을 가진 분
• AI 분야 및 스타트업에서 경험이 있는 분
• 오픈소스 프로젝트에 코드 기여 및 커뮤니티 활동을 수행한 경험이 있는 분","['GitHub', 'PyTorch', 'Tensorflow', 'Python', 'Docker']","서울 서초구 매헌로 16, 1308호"
318223,899,파이랩테크놀로지,백엔드 개발자,"• Web3 기반 서비스의 Backend 시스템을 설계하고 개발해요.
• Typescript, Python 기반의 안정적인 마이크로서비스 아키텍처를 설계하고 고도화해요.
• 다양한 온체인 기능과 사용자 중심 서비스를 위한 API 및 내부 인프라 시스템을 운영해요.
• 아래와 같은 범위의 시스템을 개발하고 유지보수해요:
    - 탈중앙 금융(DeFi), 거래소(DEX), 지갑 등 Web3 서비스 백엔드
    - 온체인 브리지 및 NFT 발행 등 특화 기능 API
    - 사용자 잔액/자산/거래 이력 수집 및 가공 데이터 제공 시스템
    - 블록체인 네트워크와의 통신을 위한 내부 인터페이스 계층
    - 스마트 컨트랙트 액션에 대한 callData 생성 및 유효성 검증 로직 등 전처리 시스템
    - Account Abstraction 기반 트랜잭션 조립 및 실행 로직
    - 유저 행동 로그 및 운영 데이터를 저장하는 통합 데이터 시스템","• 백엔드 개발 경력이 3년 이상이거나 이에 준하는 실무 프로젝트 경험이 있으신 분
• TypeScript(NestJS 등) 또는 Python(FastAPI 등)을 활용한 백엔드 실무 개발 경험이 있으신 분
• RESTful API 설계 및 구현 경험이 있으신 분
• Git, CI/CD, 코드 리뷰 등 협업을 위한 기본적인 개발 문화를 이해하신 분
• 주도적으로 문제를 정의하고 해결하려는 자세가 있으신 분","• 블록체인 서비스(지갑, DApp, 브리지, DeFi 등) 백엔드 개발 경험이 있으신 분
• Web3, EVM, BTC, Account Abstraction 등의 개념에 대한 이해가 있으신 분
• 대규모 트래픽 또는 다중 서비스 운영 경험이 있으신 분
• Kotlin, Spring 개발 경험이 있으신 분",[],서울시 성동구 성수일로 8길 5
317565,899,렌트리,백엔드 개발자 (Backend Developer),"| Tech 조직의 개발자들은 이렇게 일합니다
• 매일 아침 스탠드 업 미팅을 통해 Todo, Doing 을 정리하고 팀원 간 개방적인 커뮤니케이션을 통해 진취적인 개발 방향을 모색합니다. 
• 폭포수 방식은 지양하고 작은 단위로 나누어 빠르게 실현 가능한 기능을 릴리즈합니다.
• 백로그, 스프린트, 칸반, 회고까지 정제된 애자일 프로세스를 운영합니다.
• 문서화와 이력 관리도 꼼꼼하게! Notion 기반으로 설계 문서를 잘 쌓아가고 있습니다.
• 모든 소스 코드는 GitHub Cloud 로 관리되며 CI/CD를 통해 빌드 및 배포 되고 있습니다.
• 특히 Micro Pull-Request 정책과 Git-Flow 브랜치 전략 등 개발 문화가 정착되어 팀의 성장과 개인의 성장을 독려합니다.","| Tech 조직에선 이런 분을 찾습니다
• 5년 이상의 개발 경력이 있으신 분
• Spring boot Framework 기반 API 서버 개발 경험이 있으신 분
• 다양한 Problem-Solving 경험과 스킬을 갖추신 분
• 같이 일하는 동료에게 기술적 가이드를 제시하고 기술 인사이트를 제시할 수 있는 분
• 자기 주도적으로 이슈를 선정하고 개발을 진행할 수 있으신 분","| Tech 조직에선 이런 분이면 더 좋습니다
• 기술 중심이 아닌 유저&비즈니스 중심적인 태도를 가지고 계신 분
• 코드 재사용 및 확장성에 대한 이해가 깊으신 분
• 채팅 서비스 구조 설계 경험이 많으신 분
• 클라우드 컴퓨팅 서비스 경험이 많으신 분 (AWS 등)

| Tech Stack
• Back-end : Spring Boot / MySql / MongoDB / Redis / Elastic Search / Mybatis
• Front-end : React.js / React Native / Webpack / Next.js
• Infra : AWS EC2 / Cloudfront / S3 / Lambda(edge)
• Data Analysis / Service Monitoring : ELK Stack /  DataDog / Amplitude / Airbride
• CI/CD  : Jenkins / git
• Project Management : Notion
• 형상관리 : Notion
• AI : Claude Code Max","['Confluence', 'Git', 'GitHub', 'JIRA', 'Slack', 'Firebase', 'MongoDB', 'MySQL', 'React', 'Redis', 'TypeScript', 'AWS', 'Jenkins', 'ElasticSearch', 'iBatis', 'React.js', 'React Native', 'Spring Boot', 'Figma']","서울 마포구 마포대로 122, 17층"
317126,899,데일리펀딩,백엔드 개발자,• 데일리펀딩 서비스 백엔드 플랫폼 개발,"• 백엔드 개발 경력 3년 이상인 분
• Python(Django Rest Framework) 개발 경력 1년 이상 or 그에 준하는 역량 보유자)
• MySQL 또는 Postgres 등 RDBMS 사용 경험이 있는 분
• API 문서화(Swagger/OpenAPI), 시스템 아키텍처 문서 작성 능력이 있는 분
• Git을 통한 협업이 가능한 분","• 동료와의 유연한 소통과 협업을 즐기는 분
• 더 나은 사용자경험을 위해 끊임없이 고민하고 연구하는 분
• 금융 프로젝트 기여 경험이 있는 분
• PHP 코드를 읽고 Python으로 새롭게 작성이 가능한 분
• 웹 기반 서비스와 그 구조에 대한 기본적인 이해도가 있는 분
• AWS, GCP, Azure 등의 클라우드 환경 경험이 있는 분
• Jenkins, GitHub Actions, GitLab CI 등 사용 경험이 있는 분","['GitHub', 'JIRA', 'Django', 'MySQL', 'PHP', 'Python', 'Ubuntu']","서울 강남구 선릉로92길 42, 세진타워 6층"
316002,899,플라잎,AI Manipulation Engineer (전문연구요원 가능),"• C++17 기반 양팔 로봇용 실시간 저지연 AI 모듈 개발
• 3D Sensor 기반 Perception 파이프라인 개발
• 강화학습(RL) 기반 로봇 제어 정책(policy) 모델 설계 및 학습
• GPU Training / Inference 효율을 고려한 모델, 코드 설계 및 최적화","• 컴퓨터공학 / 전자 / 로봇 등 관련 분야 대학원(석사) 이상
• Linux 환경에서 C++ / Python 기반 개발 역량
• Pytorch / Tensorflow / JAX 등 자동미분 프레임워크 기반 딥러닝 모델 개발 경험

[기술]
• C++17 / CUDA / Python / Pytorch / Linux / Git","• 해당 분야 석/박사 또는 3년 이상 경력
• 로봇 행동 정책(Policy) 학습 / 배포 경험(IL, RL, reward, metric 설계 등)
• VLA / multimodal 모델 연구개발 경험(manipulation, action head 설계 등)
• 3D Vision 기반 경험(pose, registration, implicit field, stereo depth 기반 3D 이해)
• C++ 기반 상용 AI/ML 제품 개발 및 최적화 경험
• Design Pattern / OOP에 익숙, 대규모 코드베이스 모듈화 경험",[],"경기 성남시 분당구 성남대로331번길 8, 1702호"
315908,899,버티컬바,Head of Engineering,"현대 기업들은 25년 이상 된 ERP 시스템 위에서 운영되고 있습니다. 이러한 레거시 시스템은 데이터를 저장하는 '기록 시스템'으로는 유용하지만, 데이터를 바탕으로 지능적인 의사결정을 내리는 '행동 시스템'으로는 한계가 명확합니다. 데이터는 여기저기 흩어져 있고, 기업 운영의 비효율성은 시스템 깊숙한 곳에 숨어 있어 찾아내기조차 어렵습니다. Vertical Bar는 바로 이 문제를 해결하기 위해 탄생했습니다. 

Vertical Bar의 비전은 기업이 스스로 문제를 진단하고 최적화하는 '자율 운영 엔터프라이즈'를 만드는 것입니다. 우리의 핵심 기술은 특정 산업에 특화된 '대규모 프로세스 모델(Large Process Models, LPMs)'입니다. Oracle, SAP, Salesforce 같은 시스템에서 고유한 운영 데이터를 수집하고, 이를 학습해 복잡한 워크플로우를 시각화하며, 숨겨진 병목 지점을 찾아내고, AI 기반 해결책을 제시합니다. 이는 특정 산업(Vertical)의 문제를 깊이 파고들어 독점적인 데이터로 강력한 경쟁 우위를 구축하는 '버티컬 AI' 전략의 핵심입니다.","Head of Engineering은 단순한 기술 리더를 넘어 Vertical Bar의 기술 로드맵, 팀 문화, 제품 스케일 전략을 함께 설계하는 포지션입니다. 백엔드 및 클라우드 아키텍처 전반을 리드할 수 있는 엔지니어링 총괄을 찾습니다.

[주요 역할]
• AI 기반 Process Intelligence 플랫폼의 백엔드 및 데이터 인프라 설계
• SaaS 아키텍처의 확장성, 보안성, 운영 효율성 확보
• 글로벌 고객(특히 미국)의 요구를 기술적 솔루션으로 전환
• 엔지니어링 팀의 채용, 멘토링 및 기술 문화 정착
• C-level과 협력하여 제품 로드맵과 비즈니스 방향 정렬

[자격요건]
• 5년 이상의** 소프트웨어 개발 및 아키텍처 설계 경험
• 뛰어난 문제 해결력 및 시스템 설계 능력
• 엔지니어링 팀 리드 및 멘토링 경험
• 스타트업 창업 또는 초기 멤버로 제품 성장을 이끌어본 경험
• 해외 출장 및 원격 협업이 가능한 커뮤니케이션 능력

[기술 역량]
• 백엔드 : Python 기반 백엔드 시스템 설계 및 개발 경험 (ML/AI 라이브러리 활용 능력 포함)
• 데이터 : RDBMS, NoSQL 등 다양한 데이터베이스 설계 및 운영 경험
• 인프라: AWS, GCP 등 클라우드 환경에서의 시스템 구축 및 운영 경험","[ML & Process Mining]
• LLM, ML 등 AI 기술을 활용하여 자연어 기반 분석 기능을 개발·고도화한 경험
• Process Mining 알고리즘 또는 프로세스 데이터 분석 경험

[ERP & Integration]
• Oracle NetSuite, SAP, Salesforce 등 ERP 시스템 연동 경험
• 복수의 외부 데이터 소스 간 확장성 있는 데이터 설계 경험

[Culture & Leadership]
• 팀과 사회에 긍정적인 임팩트를 주려는 리더십
• 기술 문화와 조직을 “제로에서 스케일” 시킨 경험",[],"서울 강남구 테헤란로 217, 오렌지플래닛 201호 버티컬바"
315743,899,플라잎,강화학습 Reinforcement Learning Engineer(전문연),"• 로봇을 이용한 정밀 조립 및 체결 작업을 위한 강화학습/모방학습 알고리즘 연구개발
• Isaac Sim, MuJoCo 등을 이용한 로봇 작업 시뮬레이션 구현 및 sim-to-real 기법 연구
• 실제 조립/체결 작업의 문제 정의 및 환경 모델링, 에이전트 훈련까지 강화학습 파이프라인의 실제 적용","• 관련 분야 학위자(컴퓨터공학, 인공지능학과 등)
• Linux 환경에서의 개발 경험
• 강화학습 이론에 대한 깊은 이해 및 최신 딥러닝 기술에 대한 폭넓은 이해
• 딥러닝 프레임워크 (Jax, PyTorch, TensorFlow 등) 구현 경험
• 물리 엔진 기반의 시뮬레이션을 사용한 로봇 Manipulation 환경 구축 경험
• 최신 기술/연구의 동향에 대해 지속적인 관심을 갖고 다른 사람들과 공유하는 것을 즐기는 사람
• 빠르게 변화하는 스타트업에서의 근무 경험이 있으며 도전과 성취를 즐기시는 분
• 프로젝트를 성공적으로 완료하기 위해 강한 책임감을 가지고 시간을 투자할 수 있는 분","• 해당 분야 석사/박사 학위 혹은 3년 이상의 경력을 갖춘 분
• 실제 Manipulator를 사용한 강화학습 프로젝트 진행 경험이 있으신 분
• ROS2, Isaac Sim, MuJoCo 등 로보틱스/시뮬레이션 스택 활용 경험이 있으신 분
• 빠르게 변화하는 스타트업 환경에서 도전과 성취를 즐기는 분
• 프로젝트의 성공적 완료를 위해 강한 책임감을 가지고 임할 수 있는 분",[],"경기 성남시 분당구 성남대로331번길 8, 1702호"
314788,899,파이브레인 에이아이,AI/로봇 엔지니어,"• 매니퓰레이션/모바일 매니퓰레이션을 위한 ML 파이프라인 설계·학습·배포
• open vocabulary detection/segmentation/pose estimation, gripping/trajectory planning, 실시간 제어로 이어지는 robust한 로봇 스택 구축
• Isaac Sim·MuJoCo에서 Sim-to-Real 루프를 세팅하고 합성 데이터 생성, 자동화된 evaluation으로 검증, 고객 환경 미러링 후 데이터·캘리브레이션으로 갭 축소
• 온로봇 런타임(ROS 2 노드, 실시간 통신, 로깅/텔레메트리, 세이프티 인터록) 및 모델/데이터셋/펌웨어 CI 운영
• 최신 연구 팔로우업: 논문을 읽고 즉시 코드로 옮겨 인사이트를 대출시킵니다","• AI모델 연구/학습 배포한 경험(필수)
• 선형대수·확률·미적분·최적화등 탄탄한 수학적 기초(필수)
• Python/C++ 숙련(필수)
• 실행주의(Bias to Action) 와 빠른 습득력","• 실제 로봇에 학습한 모델을 배포한 경험
• ROS 1/2, MuJoCo/Isaac Sim, 실기 하드웨어 경험
• VLA/로봇 파운데이션 모델, Diffusion Policy, ACT 스타일 모델 학습 경험
• 클래식 로보틱스/제어: 기구학·동역학, 상태추정·캘리브레이션, 임피던스/어드미턴스, PID/MPC, 궤적 최적화
    - (AI + 수학 실력이 탄탄하면 입사 후 습득 가능)
• GPU 추론 최적화(TensorRT, 양자화), 저지연 인식, 세이프티 크리티컬 코딩",[],"서울 강남구 역삼동 828-55, 5f"
310318,899,에이티씨아이,"시니어 백엔드 엔지니어 (Django, FastAPI, Python)","FastAPI 기반 오케스트레이션 서비스 설계 및 구현
FastAPI혹은 Django REST framework 기반 서비스 API 개발 및 유지보수
서비스 간 통신 구조 설계 (REST, gRPC 등)
PostgreSQL 등 관계형 데이터베이스 모델링 및 쿼리 최적화
GitLab 기반 CI/CD 파이프라인 연동
이미지/파일 업로드 처리, JWT 인증 시스템 구축 등 핵심 로직 개발
(선택) Kubernetes 기반 인프라 운영 자동화 작업 협업","Python 백엔드 개발 경험 (신입의 경우 관련 프로젝트 경험)
Django 프레임워크 혹은 FastAPI에 대한 이해와 활용 능력
RESTful API 설계 및 구현 경험
Git을 활용한 버전 관리 및 협업 경험
관계형 데이터베이스(PostgreSQL 등) 기본 지식
문제 해결 능력과 새로운 기술에 대한 학습 의지
팀원들과 효과적으로 소통하고 협업할 수 있는 능력","AI 도구(CursorAI, GitHub Copilot 등)를 활용한 개발 경험
빠른 릴리즈 사이클과 애자일 개발 방식에 익숙한 분
Django, FastAPI 기반 실서비스 개발 경험
Docker, Kubernetes 환경에서의 개발 및 운영 경험
GitLab, Jenkins 등 DevOps 파이프라인 사용 경험
성능 이슈 진단 및 대규모 리팩토링 경험
마이크로서비스 구조 이해 및 분산 시스템 설계 경험
코드 리뷰, 문서화, 테스트 작성 등 개발 문화에 익숙한 분",[],"서울 금천구 가산디지털1로 171, 613동"
309823,899,텔레픽스,[AI솔루션팀]LLM 엔지니어(우주/위성 솔루션),"• 도메인 특화 LLM 어플리케이션 개발 및 AI 모델 추론 서버 구축
• 지리공간 RAG 설계: 벡터DB + 메타데이터 인덱싱 + 검색/리랭킹
• 위성/항공 이미지와 텍스트를 아우르는 멀티모달 어플리케이션 개발 및 배포
• 에이전트/툴체이닝 기반의 업무 자동화
• 프로덕션 품질 보장: 프롬프트/파인튜닝 데이터 관리, 평가, 모니터링 등","관련 학과 학사 졸업 이상(졸업 예정자 포함)
• 관련 분야 경력 2년 이상이신 분(Python 숙련자, LLM 엔지니어링 역량 보유자)
• 아래 중 2개 이상 실전 경험
 ㆍLangGraph 기반 멀티 에이전트 프로덕트 구축 및 운영 경험
 ㆍLLM 파인튜닝(지식주입, 지침튜닝, 안정성) 또는 프롬프트 엔지니어링
 ㆍRAG 설계/운용(인덱싱, 하이브리드 검색, 리랭킹, 캐싱)
멀티모달(이미지텍스트) 파이프라인 구성 및 서비스화","• MLOps 경험
• 도메인 특화 데이터셋 구축/정제 경험(라벨링·필터링·데이터카드)
• 클라우드(AWS/GCP/Azure)에서의 ML 배포·서빙 경험, 컨테이너/Docker·Kubernetes 실무
• LangChain/LangGraph, 벡터DB 운용, GPU 최적화, 스트리밍/실시간 응답 최적화
• 국방/재난·농업·자원 등 EO 활용 과제 경험, 보안 요구사항 준수 배포 경험
• 타일 서버를 활용한 GIS 엔지니어링 경험","['Git', 'Django', 'Linux', 'PyTorch', 'React', 'Tensorflow', 'CSS', 'HTML', 'JavaScript', 'Python', 'TypeScript', 'Machine Learning', 'NLP', 'FPGA', '예측 모델링', 'Verilog', 'VHDL', 'RTOS', '알고리즘 개발', 'Altium', 'ORCAD', 'Neo4j', 'PADS', 'Nest.js', 'FastAPI']","영등포구 국제금융로8길 2, 18층"
308908,899,포도노스,Senior Backend Engineer,"* AWS/GCP와 같은 클라우드서비스에 올라갈 안정적인 백엔드 서비스를 디자인하고, 만들고, 배포 합니다.
* 전세계에서 오는 대용량의 데이터를 안전하게 저장, 가공, 검색, 처리 하기 위해서 SQL 혹은 no-SQL 데이터베이스를 설계, 제작, 및 배포합니다.
* 공학적 그리고 비지니스적 결정 과정을 통해 우선순위를 정해서 서비스에 제공합니다.
* 고객의 문제를 여러 역할을 가진 팀원들과 같이 빠르게 분석하고, 서비스를 통해 그 문제를 해결합니다.","* AWS/GCP 등의 클라우드 서비스에서 Python, FastAPI, NodeJS 등을 이용해서 RESTful API를 만든 다년간의 경험을 가지신 분
* PostgreSQL, MongoDB, S3, Kubernetes, Docker등을 이용해서 제품 설계, 제작, 배포의 경험을 가지신 분.
* 수학적 이해와 현실적 고민을 통해 실제 세계의 문제를 서비스를 통해 해결 해보신 분
* 서비스의 복잡한 개념을 다른 영역에 있는 동료와 커뮤니케이션 할수 있는 분
* 대학 학사 이상의 컴퓨터, 과학, 공학 전공. 최소 3년 이상의 경력.","* B2B SaaS 서비스 혹은 SDK를 개발해 보신 분
* 스타트업 창업 혹은 업무 경력이 있으신 분
* 업무에 필요한 영어 가능한 분 (당장 영어를 못해도 배울수 있도록 지원해드립니다)
* 대학 석사 이상의 컴퓨터, 과학, 공학 전공
* 수학적 사고 능력을 가지신 분",[],"서울 서초구 서초대로74길 14, 삼성화재 서초타워 18층 NAVER D2SF 강남"
308020,899,큐노바,소프트웨어 엔지니어,"1. 양자 계산 플랫폼 설계 및 개발
    • 고전 컴퓨터와 양자 컴퓨터를 넘나들며 고난이도 계산을 수행하는 서비스의 설계와 개발
    • 양자 시뮬레이터, 양자 하드웨어, 고전 컴퓨터 간의 연동을 지원하는 통합 레이어의 설계와 개발
2. 인프라 구성 및 운영
    • AWS, GCP, Azure 등 클라우드 시스템과 폐쇄망 시스템에 배포 및 설치 지원
    • 모니터링, 로깅과 같은 관측 가능성에 대한 솔루션을 분산형 고전/양자 컴퓨팅 작업 체계에 구현
    • 양자/고전 복합 컴퓨팅 시스템에서 발생할 수 있는 특이한 장애에도 견딜 수 있는 시스템 설계 및 구현
    • 양자/고전 복합 계산 시스템의 성능 최적화
3. 연구 팀과의 협업
    • 양자 알고리즘 연구 인력과 협력을 통한 시스템의 기술적 요구 사항을 이해하고 시스템 설계에 적용
    • 복잡한 양자 계산 개념들을 실용적인 소프트웨어 솔루션으로 구현
    • 양자 알고리즘 연구 인력들이 사용할 수 있는 소프트웨어 도구들을 개발 및 배포","큐노바는 기본적으로 궁금한 것이 많고, 빠르게 새로운 것을 학습할 수 있는 팀원을 찾고 있습니다. 양자 컴퓨팅 경험은 반드시 필요한 조건이 아니며, 같이 일하면서 습득할 수 있기 때문에 고전적인 분산형 계산 서비스에 역량이 있는 분을 찾고 있습니다.

• CPU, 메모리, 저장 장치, 네트워크 등 서버 자원들에 대한 이해
• 파이썬 개발 역량(C/C++, Java 등 다른 언어 경험도 가능). 개발 환경은 파이썬 위주로 되어 있지만, 사용하는 계산 라이브러리는 C/C++ 또는 다른 언어로 구성되어 있는 경우도 있습니다.
• Git을 통한 개발 협업 및 CI/CD 도구들의 숙련도
• AWS와 같은 클라우드 플랫폼에 서비스를 배포 및 운영 경험
• 컨테이너 및 오케스트레이션 도구(도커, k8s) 경험
• 코드를 사용하는 인프라 관리 경험 (Infrastructure as Code)
• 소통과 협업 역량","• 스타트업 환경에서 여러 가지 역할을 수행해 본 경험
• 영어 읽기, 쓰기, 말하기 능력
• 대용량 파일 처리 및 분산 시스템 개발 경험
• 수치 해석 소프트웨어 경험
• 양자 컴퓨팅 개념에 대한 이해",[],대전 유성구 가정로 316
307891,899,슈프리마,AI 알고리즘 개발자,• 신규 사업을 위한 AI 알고리즘 개발,"• Deep learning framework ( Tensorflow, Pytorch )을 통한 알고리즘 연구 개발 역량 필수
• 단순히 논문 따라 모델을 돌리는 수준을 넘어서, 문제에 맞는 AI 구조를 정의하고 개선해나갈 수 있는 역량
• 알고리즘을 잘 구현하면서도, SW 제품과 연결되는 전체 흐름을 이해하고 협업할 수 있는 사람
• 다양한 Edge 환경(SOC 등)에 맞춰 AI 모델을 최적화 및 경량화하고, 제품 적용을 위한 API/SDK 형태로 모듈화한 경험자.
• Computer Science, Software Engineering 분야 학위소지자
• mage processing / Pattern recognition / Computer vision 분야 석사/박사 학위 소지자","• 각종 challenge, competition 입상 경력
• AI 개발 경험 및 지식보유
• 소프트웨어 엔지니어 역량 : C/C++, CUDA / ONNX / TensorRT 등 고성능 연산 환경 경험, MLOps 등에 경험
• 최신 논문 및 기술을 빠르게 습득하고 필드 상황에 맞게 알고리즘을 수정 및 개선해 본 경험","['Git', 'Android', 'C / C++', 'Java', 'Python', 'C++', 'Embedded Linux']",경기 성남시 분당구 정자일로 248 파크뷰오피스타워
